Location,MinTemp,MaxTemp,Rainfall,Humidity,Pressure,Month
Springfield,8.4,16.5,0,71,1029.6,10
Springfield,11.5,22.2,0,63,1020.9,10
Springfield,12.7,24.2,0,76,1007.8,10
Springfield,12.8,20.1,0,82,1006.2,10
Springfield,7.8,14.2,9.2,89,1009,10
Springfield,9.8,15.5,1.6,87,1024.3,10
Springfield,11.2,14.8,2,89,1023.4,10
Springfield,10.2,23.5,0,79,1025,10
Springfield,11.5,19,0,62.7,1013.9,10
Springfield,10,13.4,5.6,80,1019,10
Springfield,9.1,15.7,0.6,84,1030,10
Springfield,7.2,21.8,0,76,1026.4,10
Springfield,11,26.8,0,98,1010.5,10
Springfield,10.8,16.9,1,62.7,1013.7,10
Springfield,8.5,17.5,0,73,1013.5,10
Springfield,11.2,17.6,0,78,1020.6,10
Springfield,10.2,19.7,0,65,1018.6,10
Springfield,12.1,22,0,66,1014.5,10
Springfield,12.5,17.6,0.6,87,1007.4,10
Springfield,7.8,14.3,1,68,1022.6,10
Springfield,10,15.5,1.2,79,1022.3,10
Springfield,10.8,16.5,0,62,1023.2,11
Springfield,10.2,18.2,0,68,1018.2,11
Springfield,11.2,20.9,0,63,1015.5,11
Springfield,14.6,18.7,1.2,91,1022.9,11
Springfield,12.8,20.6,0,71,1022.1,11
Springfield,13.3,18.4,0,87,1012.5,11
Springfield,12.7,15.8,0.8,61,1020.2,11
Springfield,9.6,16.8,0,67,1016.3,11
Springfield,11,16,0,63,1011.9,11
Springfield,7.2,21.5,0,74,1009.5,11
Springfield,12.2,16,16.4,58,1013,11
Springfield,10.5,17,2.2,88,1020.4,11
Springfield,8.3,26.2,0,79,1025,11
Springfield,14.3,31.2,0,61.8,1017.3,11
Springfield,12.7,39,0,78,1005.9,11
Springfield,17,18.2,0,85,1002,11
Springfield,12.2,19,0.8,58,1021.2,11
Springfield,10.1,22,0,55,1021.4,11
Springfield,13.2,21,0,78,1012.8,11
Springfield,14.2,17.8,0.2,61,1015.2,11
Springfield,8.3,18.5,0,48,1020,11
Springfield,10.2,20.5,0,81,1022.3,11
Springfield,12,21.7,0,81,1022.4,11
Springfield,16,20,0,84,1024.2,11
Springfield,15.8,24,0,61.8,1022.8,11
Springfield,15.4,27.6,0,47,1015.5,11
Springfield,17,20,1,81,1015.8,11
Springfield,16.1,21,0,63,1018.1,11
Springfield,14.6,19,0,65,1019.7,11
Springfield,16,20.8,0,50,1015.3,11
Springfield,14.5,18,1.6,61,1017,12
Springfield,13.2,19.2,0,50,1015.8,12
Springfield,14.2,24.2,0,72,1005.6,12
Springfield,15.4,18.9,0.3,54,1013.8,12
Springfield,12.7,20.5,0,50,1014.6,12
Springfield,11.2,20.5,0,60,1016.2,12
Springfield,14.5,17.7,1.8,65,1015.2,12
Springfield,14.6,21.5,0,59,1022.8,12
Springfield,12.5,25,0,49,1017.8,12
Springfield,16.5,22,0,80,1016.3,12
Springfield,14.4,21.2,0,81,1009.7,12
Springfield,15.5,18.8,6.6,85,1012.1,12
Springfield,14.2,17.7,0.4,72,1021.7,12
Springfield,15.4,21.8,0,82,1024.2,12
Springfield,12.4,24.8,0,55,1014.8,12
Springfield,15.1,18.2,0.4,56,1018.2,12
Springfield,13.6,20.7,0,61.6,1018.4,12
Springfield,11.5,21,0,71,1012.3,12
Springfield,15.1,17.8,0.2,64,1018.3,12
Springfield,15.5,23,0,64,1019.6,12
Springfield,16,24.5,0,55,1013.4,12
Springfield,17.2,20.5,0,81,1008.6,12
Springfield,11.6,22,0,70,1011.7,12
Springfield,14.8,19,4.2,63,1013.6,12
Springfield,15.5,18.5,0,88,1010.6,12
Springfield,14.5,27.6,1.4,61.6,1017,12
Springfield,17.5,21.8,0,62.3,1021,1
Springfield,12,24,0,65,1018.6,1
Springfield,16.5,29.5,0,56,1013.7,1
Springfield,17.5,25.8,0,62.3,1012.7,1
Springfield,18,23.8,0,81,1004.2,1
Springfield,12.5,20.8,0,78,1004.8,1
Springfield,15,19.1,1.6,90,1011.9,1
Springfield,11.4,20.9,0,76,1014.6,1
Springfield,12.9,22.2,0,70,1015.7,1
Springfield,15.2,23.8,0,72,1015.6,1
Springfield,17.5,23.1,0,80,1009,1
Springfield,15,20.4,0.6,63,1004.2,1
Springfield,15.5,20.8,0,62,1015.7,1
Springfield,15.5,23.8,0,62,1017.3,1
Springfield,17,22.7,0,83,1009.3,1
Springfield,15.7,19.9,0,68,1011.2,1
Springfield,13.5,19.2,0.4,73,1011,1
Springfield,15.2,21.5,0,57,1013.5,1
Springfield,13.1,23,0,72,1010.6,1
Springfield,15.4,20.2,0.2,72,1009.7,1
Springfield,13.5,19,0.8,63,1016,1
Springfield,9.8,29.5,0,59,1021.1,1
Springfield,17.5,23.9,0,62.3,1021.4,1
Springfield,13.6,28.2,0,73,1015.4,1
Springfield,13.6,21.7,0,84,1014.5,1
Springfield,16.1,22.4,0,69,1013.5,1
Springfield,16,20.8,0,84,1011.9,1
Springfield,15.9,20.7,0,59,1020.4,1
Springfield,14.3,20.9,0,89,1019,1
Springfield,14,22,0,81,1022,2
Springfield,13.4,23,0,67,1020.4,2
Springfield,16,24,0,84,1010.5,2
Springfield,16.2,21.4,1.2,97,1010,2
Springfield,16.5,20.5,0,82,1016.6,2
Springfield,15.5,19.2,0.4,67,1017.6,2
Springfield,15,17.8,14,91,1014.2,2
Springfield,15.2,18.4,20.6,84,1018.5,2
Springfield,16.5,20.9,3.4,74,1023.1,2
Springfield,17.4,23.9,0,69,1017,2
Springfield,18.2,23.1,2.8,91,1012.1,2
Springfield,16.8,19.3,0,70,1019.4,2
Springfield,12,19.9,0,65,1018.4,2
Springfield,15.9,21.2,0,73,1023.2,2
Springfield,13.7,21.8,0,78,1024.8,2
Springfield,15.5,26.5,0,80,1017,2
Springfield,18,20.7,0,80,1013.2,2
Springfield,12.2,17.5,9.4,66,1009.2,2
Springfield,14.7,20.2,0.4,90,1019.1,2
Springfield,14.9,22,0,72,1023.9,2
Springfield,17.7,25.8,0,70,1025.6,2
Springfield,17.6,35.9,0,80,1017.1,2
Springfield,16.5,22.2,0,88,1013.6,2
Springfield,15.7,23.1,0,93,1017.5,2
Springfield,17.8,22.5,0,87,1019,2
Springfield,19.5,22.7,0,91,1018.9,3
Springfield,19,28.8,0,92,1017.4,3
Springfield,21.2,28.9,0,78,1017.4,3
Springfield,18.7,20.3,0,99,1016.8,3
Springfield,19,22.6,0,85,1016.8,3
Springfield,19.4,24.1,0,89,1016.8,3
Springfield,19.6,21.5,0,88,1014.6,3
Springfield,19.1,20.5,0,73,1016.5,3
Springfield,17,19.8,0.4,85,1018,3
Springfield,16.8,20.9,0,64,1019.7,3
Springfield,14.2,21.4,0,63,1021.4,3
Springfield,12.7,23,0,64,1017.2,3
Springfield,17.1,26.4,9.6,72,1002.5,3
Springfield,8.2,21.8,2.6,77,1020.2,3
Springfield,11.2,21.8,0,85,1011.8,3
Springfield,15.4,17.3,1.6,81,1016,3
Springfield,15.9,18.5,0.4,59,1024.8,3
Springfield,15.9,19.7,0,71,1023.5,3
Springfield,15.9,20,0,65,1017.8,3
Springfield,16.5,24.5,0,81,1008.3,3
Springfield,16.2,21.2,3.2,86,1009,3
Springfield,17.3,19.4,2.2,94,1016.3,3
Springfield,16,25,0.4,80,1013.8,3
Springfield,14,17.5,3.8,69,1007.3,3
Springfield,14.7,19.2,3,75,1021.3,3
Springfield,8.9,20.4,0,64,1026.7,3
Springfield,11.3,20.1,0,72,1026.9,3
Springfield,15.9,20.6,1.2,81,1028.9,4
Springfield,15.5,27.4,0,68,1023.9,4
Springfield,13.8,20,0,84,1024.2,4
Springfield,16.7,20.9,0,65,1027.9,4
Springfield,15.8,19.1,0,89,1020.4,4
Springfield,17.8,18.8,0,80,1014,4
Springfield,14.6,17,0.8,59,1023.7,4
Springfield,11.6,18.1,0,68,1025.8,4
Springfield,13,19.5,0,86,1029.8,4
Springfield,12,20.8,0,69,1026.1,4
Springfield,13.6,19.1,0,82,1019.3,4
Springfield,16.6,17.8,0,86,1018.6,4
Springfield,15.7,16.5,0.2,90,1017.2,4
Springfield,15.4,18.5,6.2,70.8,1015.6,4
Springfield,14.2,20.1,0,87,1017.7,4
Springfield,16.6,26.4,0,80,1021.9,4
Springfield,14.2,20.9,0,99,1021.1,4
Springfield,15.2,18.5,18.5,89,1023,4
Springfield,17,17.8,1.2,80,1025.9,4
Springfield,14.5,17.8,14.2,94,1024.1,4
Springfield,12.3,23.6,4.4,81,1026.2,4
Springfield,12.8,19.2,0,70.8,1028.5,4
Springfield,11.2,20.9,0.8,97,1028.3,4
Springfield,10.8,20.8,0,93,1027.5,4
Springfield,12.2,22.3,0,100,1024.9,4
Springfield,12.8,17.9,0.6,97,1020.3,4
Springfield,15.4,16.8,0.8,59,1028.3,5
Springfield,9.8,21,0,71,1028.8,5
Springfield,12,27,0,54,1019.3,5
Springfield,16,23.6,0,79,1016.3,5
Springfield,15.2,18.8,1,94,1020.2,5
Springfield,10.5,20.5,0.2,91,1029.4,5
Springfield,13.2,26.9,0,78,1025.9,5
Springfield,13.4,20.5,0,76,1018.5,5
Springfield,14.7,17.8,0,64,1018.4,5
Springfield,11.6,16.6,0.8,87,1024.5,5
Springfield,13.8,17.2,14.2,83,1025.4,5
Springfield,12,18.3,6.8,84,1021.7,5
Springfield,7.8,18.2,0,86,1021.5,5
Springfield,11.3,24.2,0,72,1013.8,5
Springfield,12,17.6,5.8,89,1001.5,5
Springfield,13,18.3,5.4,79,1012.7,5
Springfield,14.8,20,0.2,72,1023,5
Springfield,11.6,23.2,0,77,1019,5
Springfield,13.1,22,0,91,1011.3,5
Springfield,9.5,16.5,8,86,1012.6,5
Springfield,10.6,14.4,1.6,81,1000.7,5
Springfield,10.3,16,9,86,1015.4,5
Springfield,11,20.9,4.8,96,1020.2,5
Springfield,13.4,16.5,2.2,89,1018.9,5
Springfield,13,15.8,4,77,1025.5,5
Springfield,12.3,15.2,0.6,89,1028,5
Springfield,12.2,18,0,74,1026.9,5
Springfield,9.5,20.2,0,72,1024.4,5
Springfield,10,21.8,0,87,1021.7,5
Springfield,10.5,22.1,0,86,1021.3,6
Springfield,11.2,22.5,0,97,1024.1,6
Springfield,12.2,17.2,4.4,96,1027.4,6
Springfield,10.4,17.5,0,79.4,1031.1,6
Springfield,10.5,21.2,0,91,1029.6,6
Springfield,8.1,19.8,0.8,91,1033.3,6
Springfield,9,21.9,0,87,1031.1,6
Springfield,8.9,19.4,0,51,1027.2,6
Springfield,7.8,21.2,0,55,1026,6
Springfield,7.8,23.9,0,80,1022.8,6
Springfield,7.8,17.1,1.2,88,1025.4,6
Springfield,7.8,19,0,90,1026.3,6
Springfield,7.8,19.2,0.4,95,1029.1,6
Springfield,7.8,21.2,0,91,1026.6,6
Springfield,7.8,20,0,65,1021.3,6
Springfield,7.8,18.2,20.2,92,1014.9,6
Springfield,7.8,15.6,6.2,74,1025.5,6
Springfield,7.8,14.5,1.2,67,1028.4,6
Springfield,9.1,15,0.4,97,1029,6
NorthHaverbrook,13.4,22.9,0.6,71,1007.7,12
NorthHaverbrook,7.4,25.1,0,44,1010.6,12
NorthHaverbrook,12.9,25.7,0,38,1007.6,12
NorthHaverbrook,9.2,28,0,45,1017.6,12
NorthHaverbrook,17.5,32.3,1,82,1010.8,12
NorthHaverbrook,14.6,29.7,0.2,55,1009.2,12
NorthHaverbrook,14.3,25,0,49,1009.6,12
NorthHaverbrook,7.7,26.7,0,48,1013.4,12
NorthHaverbrook,9.7,31.9,0,42,1008.9,12
NorthHaverbrook,13.1,30.1,1.4,58,1007,12
NorthHaverbrook,13.4,30.4,0,48,1011.8,12
NorthHaverbrook,15.9,21.7,2.2,89,1010.5,12
NorthHaverbrook,15.9,18.6,15.6,76,994.3,12
NorthHaverbrook,12.6,21,3.6,65,1001.2,12
NorthHaverbrook,14.1,20.9,0,69,1012.2,12
NorthHaverbrook,13.5,22.9,16.8,80,1005.8,12
NorthHaverbrook,11.2,22.5,10.6,47,1009.4,12
NorthHaverbrook,9.8,25.6,0,45,1019.2,12
NorthHaverbrook,11.5,29.3,0,56,1019.3,12
NorthHaverbrook,17.1,33,0,38,1013.6,12
NorthHaverbrook,20.5,31.8,0,54,1007.8,12
NorthHaverbrook,15.3,30.9,0,55,1011,12
NorthHaverbrook,12.6,32.4,0,49,1012.9,12
NorthHaverbrook,16.2,33.9,0,45,1010.9,12
NorthHaverbrook,16.9,33,0,41,1006.8,12
NorthHaverbrook,20.1,32.7,0,56,1005.2,12
NorthHaverbrook,19.7,27.2,0,49,1004.8,12
NorthHaverbrook,12.5,24.2,1.2,78,1005.6,12
NorthHaverbrook,12,24.4,0.8,48,1006.1,12
NorthHaverbrook,11.3,26.5,0,46,1004.5,1
NorthHaverbrook,9.6,23.9,0,44,1014.4,1
NorthHaverbrook,10.5,28.8,0,43,1018.7,1
NorthHaverbrook,12.3,34.6,0,41,1015.1,1
NorthHaverbrook,12.9,35.8,0,41,1012.6,1
NorthHaverbrook,13.7,37.9,0,33,1010.9,1
NorthHaverbrook,16.1,38.9,0,34,1007,1
NorthHaverbrook,14,28.3,0,43,1011.9,1
NorthHaverbrook,12.5,28.4,0,38,1017.8,1
NorthHaverbrook,17,30.8,0,36,1013.4,1
NorthHaverbrook,16.9,32,0,52,1009.9,1
NorthHaverbrook,17.3,34.7,0,48,1014.1,1
NorthHaverbrook,17.2,37.7,0,51,1015.7,1
NorthHaverbrook,17.4,43,0,40,1011.6,1
NorthHaverbrook,19.8,32.7,0,34,1008.4,1
NorthHaverbrook,14.9,26.7,0,46,1014.1,1
NorthHaverbrook,10.5,28.4,0,35,1019.7,1
NorthHaverbrook,11.3,32.2,0,34,1019.7,1
NorthHaverbrook,13.9,36.6,0,39,1015.8,1
NorthHaverbrook,18.6,39.9,0,36,1010.1,1
NorthHaverbrook,19.3,38.1,0.8,48,1009.6,1
NorthHaverbrook,24.4,34,0.6,60,1005.3,1
NorthHaverbrook,18.8,35.2,6.4,43,1007.9,1
NorthHaverbrook,20.8,30.6,0,41,1005.4,1
NorthHaverbrook,14,34.3,0,44,1016.5,1
NorthHaverbrook,15.7,38.4,0,48,1017.7,1
NorthHaverbrook,18.5,38.2,0,48,1017.8,1
NorthHaverbrook,20.4,40.7,0,45,1014.9,1
NorthHaverbrook,21.8,41.5,0,38,1015.7,1
NorthHaverbrook,22.3,42.9,0,37,1014.6,1
NorthHaverbrook,22,42.7,0,33,1014.2,1
NorthHaverbrook,28,43.1,0,27,1012.5,2
NorthHaverbrook,24.4,38.3,0.2,32,1011.7,2
NorthHaverbrook,21.5,37.7,0,51,1009.2,2
NorthHaverbrook,21.7,36.9,0,53,1008.8,2
NorthHaverbrook,21.5,41.2,0,48,1005.9,2
NorthHaverbrook,23.5,42.2,0,39,1008,2
NorthHaverbrook,22.3,44.8,0,36,1008.2,2
NorthHaverbrook,28.3,40.2,0,20,1007,2
NorthHaverbrook,18.4,31.2,0.4,66,1009.3,2
NorthHaverbrook,14.9,27.3,0,50,1011.6,2
NorthHaverbrook,13.5,26.7,0,45,1012.8,2
NorthHaverbrook,16.1,21.6,0,58,1017,2
NorthHaverbrook,14.6,29,3,41,1023.3,2
NorthHaverbrook,12.4,29.2,0,37,1022.5,2
NorthHaverbrook,13.3,31.3,0,50,1016.2,2
NorthHaverbrook,17.2,31.1,0,43,1017.7,2
NorthHaverbrook,12.5,28.8,0,46,1017.2,2
NorthHaverbrook,18,32,0,44,1012.4,2
NorthHaverbrook,16.2,34,0,53,1007.8,2
NorthHaverbrook,18.7,29.1,0,45,1010.1,2
NorthHaverbrook,13.7,31.7,0,63,1012.5,2
NorthHaverbrook,15.5,33.2,0,49,1015.6,2
NorthHaverbrook,14.3,34,0,48,1013,2
NorthHaverbrook,12.9,29.6,0,54,1014,2
NorthHaverbrook,8.9,31.9,0,49,1016.6,2
NorthHaverbrook,15,32.7,0,43,1017.8,2
NorthHaverbrook,15.4,32.6,0,53,1016.2,2
NorthHaverbrook,16,34.5,0,44,1007.5,2
NorthHaverbrook,12.8,30.3,0,53,1010.5,3
NorthHaverbrook,13.2,31.9,0,53,1014.1,3
NorthHaverbrook,18,31.1,0,58,1014.7,3
NorthHaverbrook,13.8,22.1,0.2,57,1014.5,3
NorthHaverbrook,11.5,22,0,60,1013.7,3
NorthHaverbrook,7.6,24,0,52,1014.5,3
NorthHaverbrook,8.3,27.9,0,58,1015.2,3
NorthHaverbrook,11,30.2,0,54,1017,3
NorthHaverbrook,13.8,31.8,0,49,1019.7,3
NorthHaverbrook,15.5,32,0,51,1019.5,3
NorthHaverbrook,18.4,30.5,1.2,57,1021.3,3
NorthHaverbrook,20.9,25.7,0,52,1019.5,3
NorthHaverbrook,17.1,25.8,5.8,82,1017.4,3
NorthHaverbrook,16.4,27,3,82,1012.7,3
NorthHaverbrook,10,19.7,11.6,62,1013.4,3
NorthHaverbrook,8.8,21.9,0,78,1013.3,3
NorthHaverbrook,8.4,25.3,0,78,1015.6,3
NorthHaverbrook,9.3,28,0,76,1017.4,3
NorthHaverbrook,11.3,30.1,0,56,1016.3,3
NorthHaverbrook,11.5,33.5,0,50,1016.5,3
NorthHaverbrook,13.8,33.6,0,47,1017,3
NorthHaverbrook,14.6,30,0,56,1014.8,3
NorthHaverbrook,14.4,31.6,0,63,1013.7,3
NorthHaverbrook,10.8,31.9,0,62,1016.5,3
NorthHaverbrook,15.4,22.3,0.4,69,1017.4,3
NorthHaverbrook,13.3,29.8,1.8,87,1019.1,3
NorthHaverbrook,10.1,27.6,0,63,1023,3
NorthHaverbrook,9.1,28.9,0,60,1023.8,3
NorthHaverbrook,10.4,31.2,0,60,1022.4,3
NorthHaverbrook,13.4,30.4,0,57,1023,3
NorthHaverbrook,12.3,29.9,0,61,1023.2,3
NorthHaverbrook,12.2,30.6,0,59,1022.6,4
NorthHaverbrook,14.3,32.1,0,59,1022.6,4
NorthHaverbrook,18.4,28.1,8.6,92,1018.8,4
NorthHaverbrook,10.7,21.4,12.6,60,1019.8,4
NorthHaverbrook,7.8,21.7,0,72,1020.4,4
NorthHaverbrook,8.1,21.4,0,58,1021.8,4
NorthHaverbrook,7.5,22.5,0,55,1026.7,4
NorthHaverbrook,8.2,24,0,60,1027.1,4
NorthHaverbrook,8.1,25.7,0,67,1024.2,4
NorthHaverbrook,11.6,26.7,0,59,1021.5,4
NorthHaverbrook,13,24.9,8.4,75,1024.4,4
NorthHaverbrook,13.5,24.2,6.2,88,1024.1,4
NorthHaverbrook,9.9,25.4,0,65,1023,4
NorthHaverbrook,12.2,25,0,68,1016.3,4
NorthHaverbrook,10.7,21.9,0,44,1008.2,4
NorthHaverbrook,3.5,20,0,65,1016.3,4
NorthHaverbrook,6.6,21.6,0,59,1018.5,4
NorthHaverbrook,7,23.4,0,73,1022.8,4
NorthHaverbrook,11.2,23.9,0,54,1022.7,4
NorthHaverbrook,7.4,22,0,58,1023.6,4
NorthHaverbrook,5.7,21.4,0,68,1025.2,4
NorthHaverbrook,6.2,22.7,0,73,1026,4
NorthHaverbrook,6,22.9,0,68,1021.3,4
NorthHaverbrook,10.6,16.2,0,74,1008.9,4
NorthHaverbrook,12.9,15.8,20,83,1004.8,4
NorthHaverbrook,8.6,12.9,21,77,1004,4
NorthHaverbrook,4.5,11.5,3.2,82,1013.8,4
NorthHaverbrook,7.6,14.5,4.8,83,1018,4
NorthHaverbrook,5.4,12.2,0,62,1023.1,4
NorthHaverbrook,2.1,16.5,0,70,1023.4,4
NorthHaverbrook,1.8,17,0,77,1026,5
NorthHaverbrook,7.2,19.2,0,81,1026.9,5
NorthHaverbrook,4.6,18.9,0,75,1028.7,5
NorthHaverbrook,4.2,19.1,0,86,1029.8,5
NorthHaverbrook,5.2,18.8,0,71,1031.4,5
NorthHaverbrook,4.1,19.3,0,82,1028.5,5
NorthHaverbrook,3.2,18.4,0,86,1026.2,5
NorthHaverbrook,4.3,19,0,68,1028.8,5
NorthHaverbrook,3.7,20.5,0,78,1026,5
NorthHaverbrook,5.4,19.5,0,69,1025.1,5
NorthHaverbrook,4.3,17.7,0,89,1025.6,5
NorthHaverbrook,3.6,18.5,0,81,1022.3,5
NorthHaverbrook,3.6,15.1,0,86,1018.4,5
NorthHaverbrook,6.9,16.3,0,77,1015.3,5
NorthHaverbrook,10.3,16.6,0,82,1015,5
NorthHaverbrook,12.4,16.4,1.8,82,1011.8,5
NorthHaverbrook,3,15.6,0,83,1022.5,5
NorthHaverbrook,2.6,19.7,0,82,1024.7,5
NorthHaverbrook,3.7,19.1,0,87,1023.6,5
NorthHaverbrook,5.1,18.6,0,75,1022.8,5
NorthHaverbrook,4.4,19.8,0,81,1025.2,5
NorthHaverbrook,4.7,19.8,0,75,1025.2,5
NorthHaverbrook,6.2,22.9,0,71,1022.2,5
NorthHaverbrook,6.7,21.1,0,69,1025,5
NorthHaverbrook,9.3,20.3,0,77,1024.6,5
NorthHaverbrook,11.6,18.1,4.2,97,1021.4,5
NorthHaverbrook,8,16.2,0.8,99,1021.7,5
NorthHaverbrook,2.6,15.7,0,91,1023.4,5
NorthHaverbrook,2.2,16.5,0,67,1025.6,5
NorthHaverbrook,2.2,16.8,0,65,1030.3,5
NorthHaverbrook,1.7,17.1,0,73,1034.1,5
NorthHaverbrook,8,14.3,1.2,88,1031.9,6
NorthHaverbrook,8.4,13.4,1.4,78,1029.3,6
NorthHaverbrook,10.6,14.3,4.8,85,1023.5,6
NorthHaverbrook,8.9,17.4,8,99,1021,6
NorthHaverbrook,2.8,16.1,0,86,1017.9,6
NorthHaverbrook,1.7,10.5,0.2,99,1015.2,6
NorthHaverbrook,4.7,11.6,14.4,93,1007.5,6
NorthHaverbrook,9,12,4.6,88,1009.6,6
NorthHaverbrook,6.3,8.8,2,92,1011.1,6
NorthHaverbrook,3,10.5,5.6,77,1017.6,6
NorthHaverbrook,-2,9.6,0,84,1025.1,6
NorthHaverbrook,-1.3,8.2,0,99,1025.7,6
NorthHaverbrook,1.8,12.4,0,86,1018.3,6
NorthHaverbrook,2,15.8,0,82,1011.8,6
NorthHaverbrook,0.5,14.9,0.4,99,1013.9,6
NorthHaverbrook,1.2,17.7,0,83,1022.3,6
NorthHaverbrook,0.6,15.9,0,94,1029.7,6
NorthHaverbrook,0.5,14.7,0,99,1031.6,6
NorthHaverbrook,0.5,15.3,0,93,1030.8,6
NorthHaverbrook,0.9,17.3,0,85,1025.7,6
NorthHaverbrook,7,17,1.6,99,1021.9,6
NorthHaverbrook,5,14.9,5.6,99,1020.7,6
NorthHaverbrook,3.9,15.5,0,99,1020.2,6
NorthHaverbrook,7.7,14.1,6,81,1014.9,6
NorthHaverbrook,4.7,12.2,0,99,1015.5,6
NorthHaverbrook,6.9,13.7,4.4,99,1011.6,6
NorthHaverbrook,8.4,11.9,0,79,1007.8,6
NorthHaverbrook,9.3,12.3,5.4,98,1007.5,6
NorthHaverbrook,8.2,15.7,3.6,91,1011.4,6
NorthHaverbrook,9.1,16.1,2,78,1007.6,6
NorthHaverbrook,8.3,13.3,8.4,85,1006.5,7
NorthHaverbrook,8.8,11.6,5,88,1009.4,7
NorthHaverbrook,7.6,12,7.8,82,1008.6,7
NorthHaverbrook,5.7,13.2,0,91,1016.3,7
NorthHaverbrook,3.4,12.4,0,80,1019.9,7
NorthHaverbrook,0,12.1,0,99,1022.4,7
NorthHaverbrook,-1.5,12.5,0,91,1026,7
NorthHaverbrook,-1.7,13.8,0,84,1030.4,7
NorthHaverbrook,-0.4,15,0.2,84,1032,7
NorthHaverbrook,0.1,13.5,0,93,1028.7,7
NorthHaverbrook,4.8,13.3,0.6,96,1020.5,7
NorthHaverbrook,8.1,16.5,0.6,77,1010.4,7
NorthHaverbrook,5.9,13.1,1,82,1007.6,7
NorthHaverbrook,6.9,11,6.8,94,1006.6,7
NorthHaverbrook,2.9,12.6,1.8,99,1010.5,7
NorthHaverbrook,-0.6,13.4,0,95,1015.6,7
NorthHaverbrook,-0.3,14.4,0.2,88,1022.4,7
NorthHaverbrook,-1,12,0,98,1023,7
NorthHaverbrook,3.2,14.1,0.6,94,1021.6,7
NorthHaverbrook,3.6,16.5,0.2,95,1023.1,7
NorthHaverbrook,0.8,17.7,0,87,1019.7,7
NorthHaverbrook,6.6,12.3,0,74,1009.5,7
NorthHaverbrook,6,13.5,9.8,83,1015.1,7
NorthHaverbrook,-0.1,12.9,0,87,1027.3,7
NorthHaverbrook,-0.3,12.2,0,95,1026.8,7
NorthHaverbrook,2.1,9.8,0,85,1018,7
NorthHaverbrook,1.3,8.8,0,99,1019.9,7
NorthHaverbrook,4.2,12.7,3.8,89,1024,7
NorthHaverbrook,8.3,13.2,2.4,98,1026,7
NorthHaverbrook,3.3,12.1,0.2,99,1025.8,7
NorthHaverbrook,6.5,14.5,5.2,81,1021.3,7
NorthHaverbrook,7.4,13.9,0.2,99,1026.8,8
NorthHaverbrook,7.5,14.1,0.8,94,1027.9,8
NorthHaverbrook,8.3,13.8,0.8,79,1023.1,8
NorthHaverbrook,3.2,14.7,0,91,1021.7,8
NorthHaverbrook,5.7,13.8,5.4,98,1022.2,8
NorthHaverbrook,5.1,17.1,0.4,99,1021.9,8
NorthHaverbrook,8,13.9,0.8,79,1012.8,8
NorthHaverbrook,-0.8,12.9,4.2,78,1026.4,8
NorthHaverbrook,-1,12.2,0,91,1021.6,8
NorthHaverbrook,1.9,14.8,0.2,72,1018.6,8
NorthHaverbrook,5.9,17.7,0.4,62,1009,8
NorthHaverbrook,6.9,14.3,4.8,99,1011.5,8
NorthHaverbrook,7.7,11.6,0.2,94,1015.7,8
NorthHaverbrook,6.8,15.2,1.2,99,1021.1,8
NorthHaverbrook,2.7,17.5,0.2,99,1021.2,8
NorthHaverbrook,5.1,15.5,1.6,79,1012.2,8
NorthHaverbrook,4.2,13.6,3.2,73,1018.2,8
NorthHaverbrook,0.6,15.6,0,85,1029.8,8
NorthHaverbrook,1.6,16.4,0,99,1027.7,8
NorthHaverbrook,5.5,18.4,0,78,1019.7,8
NorthHaverbrook,7.3,14.8,1,72,1004,8
NorthHaverbrook,0.2,14.1,6.6,90,1012,8
NorthHaverbrook,5.8,18.9,3.8,94,1011.5,8
NorthHaverbrook,8.9,17.1,1.2,68,1004.1,8
NorthHaverbrook,7.1,12.8,2,75,1009.6,8
NorthHaverbrook,4.2,14.4,3.6,83,1016.1,8
NorthHaverbrook,1.1,16.7,0.4,72,1018.5,8
NorthHaverbrook,1.1,18.6,0,87,1016.9,8
NorthHaverbrook,7.2,17.9,4.2,81,1002.6,8
NorthHaverbrook,6.3,11.1,13.4,77,1014.2,8
NorthHaverbrook,6.7,14.2,1.4,90,1018.9,8
NorthHaverbrook,5.1,14.2,3,96,1023.2,9
NorthHaverbrook,1,16.8,0,82,1024.9,9
NorthHaverbrook,6.1,20.7,0,80,1016.6,9
NorthHaverbrook,6.3,16.9,1.4,85,1014.4,9
NorthHaverbrook,2.1,15,0,81,1019.5,9
NorthHaverbrook,1.6,16.6,0,79,1018.4,9
NorthHaverbrook,8.3,17.6,0,73,1005,9
NorthHaverbrook,5.7,16.5,0,90,1009.9,9
NorthHaverbrook,7.5,14.3,0,82,1012.8,9
NorthHaverbrook,6.5,24.7,0,70,1020,9
NorthHaverbrook,13.2,25.1,0,44,1017,9
NorthHaverbrook,4.3,17.8,0,60,1022.6,9
NorthHaverbrook,1.6,17.2,0,68,1022.5,9
NorthHaverbrook,2.8,21.1,0,74,1022.2,9
NorthHaverbrook,6.3,19,0,76,1013.8,9
NorthHaverbrook,7.4,20.4,10.2,75,1021.2,9
NorthHaverbrook,5.4,20.6,0,98,1018.8,9
NorthHaverbrook,8,18.9,0.4,79,1014.6,9
NorthHaverbrook,3.7,19,0.2,73,1014.5,9
